date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:15:49	15491/15491	---MCZ	200	added ('OK')	text/html	etag:W/%225c788960-3c83%22	http://alisena-html.buzline.org/custom-page-four.html	C:/Users/wejdene/Desktop/ejaw/temp/alisena-html.buzline.org/custom-page-four.html	(from http://alisena-html.buzline.org/)
19:15:49	35790/35790	---MCZ	200	added ('OK')	text/html	etag:W/%225c788960-8bce%22	http://alisena-html.buzline.org/classes.html	C:/Users/wejdene/Desktop/ejaw/temp/alisena-html.buzline.org/classes.html	(from http://alisena-html.buzline.org/)
19:15:50	28834/28834	---MCZ	200	added ('OK')	text/html	etag:W/%225c788960-70a2%22	http://alisena-html.buzline.org/single-classes.html	C:/Users/wejdene/Desktop/ejaw/temp/alisena-html.buzline.org/single-classes.html	(from http://alisena-html.buzline.org/)
19:15:50	23087/23087	---MCZ	200	added ('OK')	text/html	etag:W/%225c788960-5a2f%22	http://alisena-html.buzline.org/events.html	C:/Users/wejdene/Desktop/ejaw/temp/alisena-html.buzline.org/events.html	(from http://alisena-html.buzline.org/)
19:15:50	24661/24661	---MCZ	200	added ('OK')	text/html	etag:W/%225c788960-6055%22	http://alisena-html.buzline.org/single-event.html	C:/Users/wejdene/Desktop/ejaw/temp/alisena-html.buzline.org/single-event.html	(from http://alisena-html.buzline.org/)
19:15:50	30571/30571	---MCZ	200	added ('OK')	text/html	etag:W/%225c788960-776b%22	http://alisena-html.buzline.org/teachers.html	C:/Users/wejdene/Desktop/ejaw/temp/alisena-html.buzline.org/teachers.html	(from http://alisena-html.buzline.org/)
19:15:50	31270/31270	---MCZ	200	added ('OK')	text/html	etag:W/%225c788960-7a26%22	http://alisena-html.buzline.org/single-team.html	C:/Users/wejdene/Desktop/ejaw/temp/alisena-html.buzline.org/single-team.html	(from http://alisena-html.buzline.org/)
19:15:51	28566/28566	---MCZ	200	added ('OK')	text/html	etag:W/%225c78895e-6f96%22	http://alisena-html.buzline.org/blog.html	C:/Users/wejdene/Desktop/ejaw/temp/alisena-html.buzline.org/blog.html	(from http://alisena-html.buzline.org/)
19:15:51	29479/29479	---MCZ	200	added ('OK')	text/html	etag:W/%225c788960-7327%22	http://alisena-html.buzline.org/single-post.html	C:/Users/wejdene/Desktop/ejaw/temp/alisena-html.buzline.org/single-post.html	(from http://alisena-html.buzline.org/)
19:15:51	28638/28638	---MCZ	200	added ('OK')	text/html	etag:W/%225c78895e-6fde%22	http://alisena-html.buzline.org/blog-left-sidebar.html	C:/Users/wejdene/Desktop/ejaw/temp/alisena-html.buzline.org/blog-left-sidebar.html	(from http://alisena-html.buzline.org/)
19:15:51	24625/24625	---MCZ	200	added ('OK')	text/html	etag:W/%225c78895e-6031%22	http://alisena-html.buzline.org/blog-two-columns.html	C:/Users/wejdene/Desktop/ejaw/temp/alisena-html.buzline.org/blog-two-columns.html	(from http://alisena-html.buzline.org/)
19:15:52	24110/24110	---MCZ	200	added ('OK')	text/html	etag:W/%225c78895e-5e2e%22	http://alisena-html.buzline.org/blog-chess.html	C:/Users/wejdene/Desktop/ejaw/temp/alisena-html.buzline.org/blog-chess.html	(from http://alisena-html.buzline.org/)
19:15:52	21369/21369	---MCZ	200	added ('OK')	text/html	etag:W/%225c788960-5379%22	http://alisena-html.buzline.org/timetable.html	C:/Users/wejdene/Desktop/ejaw/temp/alisena-html.buzline.org/timetable.html	(from http://alisena-html.buzline.org/)
19:15:52	18812/18812	---MCZ	200	added ('OK')	text/html	etag:W/%225c788960-497c%22	http://alisena-html.buzline.org/contacts.html	C:/Users/wejdene/Desktop/ejaw/temp/alisena-html.buzline.org/contacts.html	(from http://alisena-html.buzline.org/)
19:15:53	2604/2604	---M--	200	added ('OK')	image/png	etag:%225ba37b42-a2c%22	http://alisena-html.buzline.org/img/buterfly-2.png	C:/Users/wejdene/Desktop/ejaw/temp/alisena-html.buzline.org/img/buterfly-2.png	(from http://alisena-html.buzline.org/)
19:15:53	207/207	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2004%20Feb%202020%2018:15:53%20GMT	http://alisena-html.buzline.org/team.html	C:/Users/wejdene/Desktop/ejaw/temp/alisena-html.buzline.org/team.25.delayed	(from http://alisena-html.buzline.org/)
19:15:54	2710/2710	---M--	200	added ('OK')	image/png	etag:%225ba37b42-a96%22	http://alisena-html.buzline.org/img/buterfly.png	C:/Users/wejdene/Desktop/ejaw/temp/alisena-html.buzline.org/img/buterfly.png	(from http://alisena-html.buzline.org/)
19:15:54	13418/13418	---M--	200	added ('OK')	image/png	etag:%225baa4d5c-346a%22	http://alisena-html.buzline.org/img/bee.png	C:/Users/wejdene/Desktop/ejaw/temp/alisena-html.buzline.org/img/bee.png	(from http://alisena-html.buzline.org/)
19:15:55	3370/3370	---M--	200	added ('OK')	image/png	etag:%225ba4bdb6-d2a%22	http://alisena-html.buzline.org/img/paper-plane.png	C:/Users/wejdene/Desktop/ejaw/temp/alisena-html.buzline.org/img/paper-plane.png	(from http://alisena-html.buzline.org/)
19:15:56	3323/3323	---M--	200	added ('OK')	image/png	etag:%225ba4bde8-cfb%22	http://alisena-html.buzline.org/img/baby-food.png	C:/Users/wejdene/Desktop/ejaw/temp/alisena-html.buzline.org/img/baby-food.png	(from http://alisena-html.buzline.org/)
19:15:57	3701/3701	---M--	200	added ('OK')	image/png	etag:%225ba4be06-e75%22	http://alisena-html.buzline.org/img/mortarboard.png	C:/Users/wejdene/Desktop/ejaw/temp/alisena-html.buzline.org/img/mortarboard.png	(from http://alisena-html.buzline.org/)
19:16:01	24108/24108	---M--	200	added ('OK')	image/jpeg	etag:%225ba37b06-5e2c%22	http://alisena-html.buzline.org/img/benefits-prev.jpg	C:/Users/wejdene/Desktop/ejaw/temp/alisena-html.buzline.org/img/benefits-prev.jpg	(from http://alisena-html.buzline.org/)
19:16:01	27843/27843	---M--	200	added ('OK')	image/jpeg	etag:%225ba37b06-6cc3%22	http://alisena-html.buzline.org/img/about-prev.jpg	C:/Users/wejdene/Desktop/ejaw/temp/alisena-html.buzline.org/img/about-prev.jpg	(from http://alisena-html.buzline.org/)
19:16:03	11394/11394	---M--	200	added ('OK')	image/png	etag:%225ba37b06-2c82%22	http://alisena-html.buzline.org/img/ballon_1.png	C:/Users/wejdene/Desktop/ejaw/temp/alisena-html.buzline.org/img/ballon_1.png	(from http://alisena-html.buzline.org/)
19:16:03	12346/12346	---M--	200	added ('OK')	image/png	etag:%225ba37b06-303a%22	http://alisena-html.buzline.org/img/ballon_2.png	C:/Users/wejdene/Desktop/ejaw/temp/alisena-html.buzline.org/img/ballon_2.png	(from http://alisena-html.buzline.org/)
19:16:08	26452/26452	---M--	200	added ('OK')	image/jpeg	etag:%225ba37b42-6754%22	http://alisena-html.buzline.org/img/classes-1.jpg	C:/Users/wejdene/Desktop/ejaw/temp/alisena-html.buzline.org/img/classes-1.jpg	(from http://alisena-html.buzline.org/)
19:16:13	63405/63405	---M--	200	added ('OK')	image/png	etag:%225ba37cb0-f7ad%22	http://alisena-html.buzline.org/img/little_boy.png	C:/Users/wejdene/Desktop/ejaw/temp/alisena-html.buzline.org/img/little_boy.png	(from http://alisena-html.buzline.org/)
19:16:15	44172/44172	---M--	200	added ('OK')	image/jpeg	etag:%225ba37b42-ac8c%22	http://alisena-html.buzline.org/img/classes-2.jpg	C:/Users/wejdene/Desktop/ejaw/temp/alisena-html.buzline.org/img/classes-2.jpg	(from http://alisena-html.buzline.org/)
19:16:16	5476/5476	---M--	200	added ('OK')	image/png	etag:%225ba37b42-1564%22	http://alisena-html.buzline.org/img/bush.png	C:/Users/wejdene/Desktop/ejaw/temp/alisena-html.buzline.org/img/bush.png	(from http://alisena-html.buzline.org/)
19:16:18	31174/31174	---M--	200	added ('OK')	image/jpeg	etag:%225ba37b42-79c6%22	http://alisena-html.buzline.org/img/classes-3.jpg	C:/Users/wejdene/Desktop/ejaw/temp/alisena-html.buzline.org/img/classes-3.jpg	(from http://alisena-html.buzline.org/)
19:16:18	11220/11220	---M--	200	added ('OK')	image/jpeg	etag:%225ba37b42-2bd4%22	http://alisena-html.buzline.org/img/employe-1.jpg	C:/Users/wejdene/Desktop/ejaw/temp/alisena-html.buzline.org/img/employe-1.jpg	(from http://alisena-html.buzline.org/)
19:16:20	8664/8664	---M--	200	added ('OK')	image/jpeg	etag:%225ba37b42-21d8%22	http://alisena-html.buzline.org/img/employe-2.jpg	C:/Users/wejdene/Desktop/ejaw/temp/alisena-html.buzline.org/img/employe-2.jpg	(from http://alisena-html.buzline.org/)
19:16:20	9672/9672	---M--	200	added ('OK')	image/jpeg	etag:%225ba37b7e-25c8%22	http://alisena-html.buzline.org/img/employe-3.jpg	C:/Users/wejdene/Desktop/ejaw/temp/alisena-html.buzline.org/img/employe-3.jpg	(from http://alisena-html.buzline.org/)
19:16:22	9769/9769	---M--	200	added ('OK')	image/jpeg	etag:%225ba37b7e-2629%22	http://alisena-html.buzline.org/img/employe-4.jpg	C:/Users/wejdene/Desktop/ejaw/temp/alisena-html.buzline.org/img/employe-4.jpg	(from http://alisena-html.buzline.org/)
19:16:22	9355/9355	---M--	200	added ('OK')	image/jpeg	etag:%225ba37b7e-248b%22	http://alisena-html.buzline.org/img/employe-5.jpg	C:/Users/wejdene/Desktop/ejaw/temp/alisena-html.buzline.org/img/employe-5.jpg	(from http://alisena-html.buzline.org/)
19:16:23	3920/3920	---M--	200	added ('OK')	image/png	etag:%225ba37b06-f50%22	http://alisena-html.buzline.org/img/bird.png	C:/Users/wejdene/Desktop/ejaw/temp/alisena-html.buzline.org/img/bird.png	(from http://alisena-html.buzline.org/)
19:16:23	201168/201168	---M--	200	added ('OK')	image/jpeg	etag:%225ba37cb0-311d0%22	http://alisena-html.buzline.org/img/home-slide_img-2.jpg	C:/Users/wejdene/Desktop/ejaw/temp/alisena-html.buzline.org/img/home-slide_img-2.jpg	(from http://alisena-html.buzline.org/)
19:16:24	16684/16684	---M--	200	added ('OK')	image/jpeg	etag:%225ba37b7e-412c%22	http://alisena-html.buzline.org/img/employe-6.jpg	C:/Users/wejdene/Desktop/ejaw/temp/alisena-html.buzline.org/img/employe-6.jpg	(from http://alisena-html.buzline.org/)
19:16:32	285922/285922	---M--	200	added ('OK')	image/jpeg	etag:%225ba37cb0-45ce2%22	http://alisena-html.buzline.org/img/home-slide_img.jpg	C:/Users/wejdene/Desktop/ejaw/temp/alisena-html.buzline.org/img/home-slide_img.jpg	(from http://alisena-html.buzline.org/)
19:16:36	78141/78141	---M--	200	added ('OK')	image/jpeg	etag:%225bc07d92-1313d%22	http://alisena-html.buzline.org/img/gallery-1.jpg	C:/Users/wejdene/Desktop/ejaw/temp/alisena-html.buzline.org/img/gallery-1.jpg	(from http://alisena-html.buzline.org/)
19:16:37	88949/88949	---M--	200	added ('OK')	image/jpeg	etag:%225ba37c30-15b75%22	http://alisena-html.buzline.org/img/gallery-popup-1.jpg	C:/Users/wejdene/Desktop/ejaw/temp/alisena-html.buzline.org/img/gallery-popup-1.jpg	(from http://alisena-html.buzline.org/)
19:16:43	119601/119601	---M--	200	added ('OK')	image/jpeg	etag:%225ba37c30-1d331%22	http://alisena-html.buzline.org/img/gallery-popup-2.jpg	C:/Users/wejdene/Desktop/ejaw/temp/alisena-html.buzline.org/img/gallery-popup-2.jpg	(from http://alisena-html.buzline.org/)
19:16:48	95713/95713	---M--	200	added ('OK')	image/jpeg	etag:%225bc07d92-175e1%22	http://alisena-html.buzline.org/img/gallery-2.jpg	C:/Users/wejdene/Desktop/ejaw/temp/alisena-html.buzline.org/img/gallery-2.jpg	(from http://alisena-html.buzline.org/)
19:16:49	77241/77241	---M--	200	added ('OK')	image/jpeg	etag:%225bc07d92-12db9%22	http://alisena-html.buzline.org/img/gallery-3.jpg	C:/Users/wejdene/Desktop/ejaw/temp/alisena-html.buzline.org/img/gallery-3.jpg	(from http://alisena-html.buzline.org/)
19:16:53	109585/109585	---M--	200	added ('OK')	image/jpeg	etag:%225ba37c30-1ac11%22	http://alisena-html.buzline.org/img/gallery-popup-3.jpg	C:/Users/wejdene/Desktop/ejaw/temp/alisena-html.buzline.org/img/gallery-popup-3.jpg	(from http://alisena-html.buzline.org/)
19:16:57	20545/20545	---M--	200	added ('OK')	image/jpeg	etag:%225ba37c06-5041%22	http://alisena-html.buzline.org/img/gallery-5.jpg	C:/Users/wejdene/Desktop/ejaw/temp/alisena-html.buzline.org/img/gallery-5.jpg	(from http://alisena-html.buzline.org/)
19:17:00	97457/97457	---M--	200	added ('OK')	image/jpeg	etag:%225ba37c30-17cb1%22	http://alisena-html.buzline.org/img/gallery-popup-4.jpg	C:/Users/wejdene/Desktop/ejaw/temp/alisena-html.buzline.org/img/gallery-popup-4.jpg	(from http://alisena-html.buzline.org/)
19:17:00	78870/78870	---M--	200	added ('OK')	image/jpeg	etag:%225bc07ab8-13416%22	http://alisena-html.buzline.org/img/gallery-4.jpg	C:/Users/wejdene/Desktop/ejaw/temp/alisena-html.buzline.org/img/gallery-4.jpg	(from http://alisena-html.buzline.org/)
19:17:04	20692/20692	---M--	200	added ('OK')	image/jpeg	etag:%225ba37c06-50d4%22	http://alisena-html.buzline.org/img/gallery-6.jpg	C:/Users/wejdene/Desktop/ejaw/temp/alisena-html.buzline.org/img/gallery-6.jpg	(from http://alisena-html.buzline.org/)
19:17:07	16831/16831	---M--	200	added ('OK')	image/jpeg	etag:%225ba37c06-41bf%22	http://alisena-html.buzline.org/img/gallery-7.jpg	C:/Users/wejdene/Desktop/ejaw/temp/alisena-html.buzline.org/img/gallery-7.jpg	(from http://alisena-html.buzline.org/)
19:17:12	141028/141028	---M--	200	added ('OK')	image/jpeg	etag:%225ba37c30-226e4%22	http://alisena-html.buzline.org/img/gallery-popup-5.jpg	C:/Users/wejdene/Desktop/ejaw/temp/alisena-html.buzline.org/img/gallery-popup-5.jpg	(from http://alisena-html.buzline.org/)
19:17:14	103184/103184	---M--	200	added ('OK')	image/jpeg	etag:%225ba37c30-19310%22	http://alisena-html.buzline.org/img/gallery-popup-6.jpg	C:/Users/wejdene/Desktop/ejaw/temp/alisena-html.buzline.org/img/gallery-popup-6.jpg	(from http://alisena-html.buzline.org/)
19:17:15	3269/3269	---M--	200	added ('OK')	image/png	etag:%225ba37b42-cc5%22	http://alisena-html.buzline.org/img/caterpillar.png	C:/Users/wejdene/Desktop/ejaw/temp/alisena-html.buzline.org/img/caterpillar.png	(from http://alisena-html.buzline.org/)
19:17:15	19456/19456	---M--	200	added ('OK')	image/jpeg	etag:%225ba37c06-4c00%22	http://alisena-html.buzline.org/img/gallery-8.jpg	C:/Users/wejdene/Desktop/ejaw/temp/alisena-html.buzline.org/img/gallery-8.jpg	(from http://alisena-html.buzline.org/)
19:17:18	108270/108270	---M--	200	added ('OK')	image/jpeg	etag:%225ba37c30-1a6ee%22	http://alisena-html.buzline.org/img/gallery-popup-7.jpg	C:/Users/wejdene/Desktop/ejaw/temp/alisena-html.buzline.org/img/gallery-popup-7.jpg	(from http://alisena-html.buzline.org/)
19:17:18	22401/22401	---M--	200	added ('OK')	image/jpeg	etag:%225ba37b7e-5781%22	http://alisena-html.buzline.org/img/event-1.jpg	C:/Users/wejdene/Desktop/ejaw/temp/alisena-html.buzline.org/img/event-1.jpg	(from http://alisena-html.buzline.org/)
19:17:19	20583/20583	---M--	200	added ('OK')	image/jpeg	etag:%225ba37b7e-5067%22	http://alisena-html.buzline.org/img/event-2.jpg	C:/Users/wejdene/Desktop/ejaw/temp/alisena-html.buzline.org/img/event-2.jpg	(from http://alisena-html.buzline.org/)
19:17:19	2621/2621	---M--	200	added ('OK')	image/png	etag:%225ba4be6e-a3d%22	http://alisena-html.buzline.org/img/books.png	C:/Users/wejdene/Desktop/ejaw/temp/alisena-html.buzline.org/img/books.png	(from http://alisena-html.buzline.org/)
19:17:19	9420/9420	---M--	200	added ('OK')	image/png	etag:%225baa4da8-24cc%22	http://alisena-html.buzline.org/img/bee-2.png	C:/Users/wejdene/Desktop/ejaw/temp/alisena-html.buzline.org/img/bee-2.png	(from http://alisena-html.buzline.org/)
19:17:19	3653/3653	---M--	200	added ('OK')	image/png	etag:%225ba4be88-e45%22	http://alisena-html.buzline.org/img/rocket.png	C:/Users/wejdene/Desktop/ejaw/temp/alisena-html.buzline.org/img/rocket.png	(from http://alisena-html.buzline.org/)
19:17:20	5003/5003	---M--	200	added ('OK')	image/png	etag:%225ba4bea2-138b%22	http://alisena-html.buzline.org/img/atom.png	C:/Users/wejdene/Desktop/ejaw/temp/alisena-html.buzline.org/img/atom.png	(from http://alisena-html.buzline.org/)
19:17:20	2794/2794	---M--	200	added ('OK')	image/png	etag:%225ba37b06-aea%22	http://alisena-html.buzline.org/img/bird-2.png	C:/Users/wejdene/Desktop/ejaw/temp/alisena-html.buzline.org/img/bird-2.png	(from http://alisena-html.buzline.org/)
19:17:21	1645/1645	---M--	200	added ('OK')	image/png	etag:%225ba37cb0-66d%22	http://alisena-html.buzline.org/img/logo-white.png	C:/Users/wejdene/Desktop/ejaw/temp/alisena-html.buzline.org/img/logo-white.png	(from http://alisena-html.buzline.org/)
19:17:21	11004/11004	---M--	200	added ('OK')	image/jpeg	etag:%225ba37ccc-2afc%22	http://alisena-html.buzline.org/img/testimonial-1.jpg	C:/Users/wejdene/Desktop/ejaw/temp/alisena-html.buzline.org/img/testimonial-1.jpg	(from http://alisena-html.buzline.org/)
19:17:21	4381/4381	---M--	200	added ('OK')	image/png	etag:%225ba37b7e-111d%22	http://alisena-html.buzline.org/img/flower.png	C:/Users/wejdene/Desktop/ejaw/temp/alisena-html.buzline.org/img/flower.png	(from http://alisena-html.buzline.org/)
19:17:21	98154/98154	---M--	200	added ('OK')	image/jpeg	etag:%225ba37c30-17f6a%22	http://alisena-html.buzline.org/img/gallery-popup-8.jpg	C:/Users/wejdene/Desktop/ejaw/temp/alisena-html.buzline.org/img/gallery-popup-8.jpg	(from http://alisena-html.buzline.org/)
19:17:21	9257/9257	---M--	200	added ('OK')	image/jpeg	etag:%225ba37b80-2429%22	http://alisena-html.buzline.org/img/footer-gallery-1.jpg	C:/Users/wejdene/Desktop/ejaw/temp/alisena-html.buzline.org/img/footer-gallery-1.jpg	(from http://alisena-html.buzline.org/)
19:17:22	8190/8190	---M--	200	added ('OK')	image/jpeg	etag:%225ba37b80-1ffe%22	http://alisena-html.buzline.org/img/footer-gallery-2.jpg	C:/Users/wejdene/Desktop/ejaw/temp/alisena-html.buzline.org/img/footer-gallery-2.jpg	(from http://alisena-html.buzline.org/)
19:17:22	9027/9027	---M--	200	added ('OK')	image/jpeg	etag:%225ba37b80-2343%22	http://alisena-html.buzline.org/img/footer-gallery-3.jpg	C:/Users/wejdene/Desktop/ejaw/temp/alisena-html.buzline.org/img/footer-gallery-3.jpg	(from http://alisena-html.buzline.org/)
19:17:23	7175/7175	---M--	200	added ('OK')	image/jpeg	etag:%225ba37b80-1c07%22	http://alisena-html.buzline.org/img/footer-gallery-4.jpg	C:/Users/wejdene/Desktop/ejaw/temp/alisena-html.buzline.org/img/footer-gallery-4.jpg	(from http://alisena-html.buzline.org/)
19:17:23	8420/8420	---M--	200	added ('OK')	image/jpeg	etag:%225ba37b80-20e4%22	http://alisena-html.buzline.org/img/footer-gallery-5.jpg	C:/Users/wejdene/Desktop/ejaw/temp/alisena-html.buzline.org/img/footer-gallery-5.jpg	(from http://alisena-html.buzline.org/)
19:17:23	5973/5973	---M--	200	added ('OK')	image/jpeg	etag:%225ba37b80-1755%22	http://alisena-html.buzline.org/img/footer-gallery-6.jpg	C:/Users/wejdene/Desktop/ejaw/temp/alisena-html.buzline.org/img/footer-gallery-6.jpg	(from http://alisena-html.buzline.org/)
19:17:25	6841/6841	---M--	200	added ('OK')	image/jpeg	etag:%225ba37c08-1ab9%22	http://alisena-html.buzline.org/img/footer-gallery-8.jpg	C:/Users/wejdene/Desktop/ejaw/temp/alisena-html.buzline.org/img/footer-gallery-8.jpg	(from http://alisena-html.buzline.org/)
19:17:25	8080/8080	---M--	200	added ('OK')	image/jpeg	etag:%225ba37b7e-1f90%22	http://alisena-html.buzline.org/img/footer-gallery-7.jpg	C:/Users/wejdene/Desktop/ejaw/temp/alisena-html.buzline.org/img/footer-gallery-7.jpg	(from http://alisena-html.buzline.org/)
19:17:27	9772/9772	---M--	200	added ('OK')	image/jpeg	etag:%225ba37c06-262c%22	http://alisena-html.buzline.org/img/footer-gallery-9.jpg	C:/Users/wejdene/Desktop/ejaw/temp/alisena-html.buzline.org/img/footer-gallery-9.jpg	(from http://alisena-html.buzline.org/)
19:17:32	86659/86659	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2024%20Mar%202017%2020:55:54%20GMT	https://ajax.googleapis.com/ajax/libs/jquery/3.2.1/jquery.min.js	C:/Users/wejdene/Desktop/ejaw/temp/ajax.googleapis.com/ajax/libs/jquery/3.2.1/jquery.min.js	(from http://alisena-html.buzline.org/)
19:17:34	37045/37045	---M-Z	200	added ('OK')	text/javascript	etag:%221544639631%22	https://maxcdn.bootstrapcdn.com/bootstrap/3.3.7/js/bootstrap.min.js	C:/Users/wejdene/Desktop/ejaw/temp/maxcdn.bootstrapcdn.com/bootstrap/3.3.7/js/bootstrap.min.js	(from http://alisena-html.buzline.org/)
